,study_ID,site_ID,state,rye_planting_date,rye_sampling_date,growing_days,N_rate_fall.kg_ha,N_rate_spring.kg_ha,zone,GS0_20avgTmin,GS0_20avgTmax,GS0_20avgTavg,GS0_20avgSrad,GS0_20cRain,GS0_20cGDD,GS20_30avgTmin,GS20_30avgTmax,GS20_30avgTavg,GS20_30avgSrad,GS20_30cRain,GS20_30cGDD,GS30_40avgTmin,GS30_40avgTmax,GS30_40avgTavg,GS30_40avgSrad,GS30_40cRain,GS30_40cGDD,GS40_50avgTmin,GS40_50avgTmax,GS40_50avgTavg,GS40_50avgSrad,GS40_50cRain,GS40_50cGDD,GS50avgTmin,GS50avgTmax,GS50avgTavg,GS50avgSrad,GS50cRain,GS50cGDD,FallcumGDD,SpringcumGDD,TotalcumGDD,OM (%/100),Sand,Silt,Clay,awc,legume_preceding,planting_method,cn_ratio_mean,cn_ratio_std,cn_ratio_count,biomass_mean,biomass_mean_std,biomass_count
535,22,51,DE,9/25/20,4/20/21,207,0,0,7b,12.7,22.66,17.68,11.65,175.7,385.13,2.04,11.45,6.75,8.72,719.96,522.52,6.93,18.47,12.7,17.82,75.99,207.57,,,,,,,,,,,,,698.57,326.46,1115.225,0.0081,0.7691,0.1676,0.0633,0.0965,no,Drilled,,,0,810.3333334,3.299831669,2
536,22,52,FL,10/19/20,4/22/21,185,0,0,9a,15.53,26.25,20.89,11.24,53.86,393.29,7.63,21.18,14.41,10.58,76.9,300.17,4.9,17.26,11.08,9.58,79.56,317.515,5.58,17.4,11.49,12.11,185.14,259.93,11.35,23.69,17.52,16.8,270.76,642.8,1123.66,790.05,1913.71,0.0142,0.6869,0.1782,0.1349,0.1028,no,Drilled,,,0,4167.9,,1
537,22,53,KY,9/18/20,4/16/21,210,0,0,6b,8.61,21.87,15.24,13.98,74.77,379.44,-1.2,9.2,4,9.11,507.86,317.42,2.41,17.45,9.93,16.96,77.05,110.245,7.48,20.05,13.76,16.31,40.3,112.36,,,,,,,594.035,274.705,919.47,0.0217,0.096,0.65,0.254,0.1699,no,Drilled,,,0,4814.05,,1
538,22,54,LA,10/5/20,4/22/21,199,0,0,8b,14.33,26.57,20.45,12.89,213.27,384.42,8.44,23.11,15.78,11.56,22.26,307.24,3.75,15.33,9.54,8.46,338.07,311.28,3.44,14.77,9.11,12.64,162.36,267.74,11.34,23.64,17.49,16.63,212.81,589.06,1124.65,735.085,1859.735,0.011,0.07,0.3836,0.5464,0.1548,no,Drilled,,,0,2319.7,,1
539,22,55,MD,9/25/20,5/4/21,221,0,0,7b,11.84,22.12,16.98,11.43,80,377.31,1.35,10.59,5.97,8.59,571.67,436.13,6.71,18.47,12.59,17.34,103.69,255.035,12.94,26.57,19.76,20.34,7.05,122.865,,,,,,,641.27,497.695,1191.35,0.0862,0.2745,0.4715,0.1707,0.2382,no,Drilled,,,0,3301.5,,1
540,22,56,NC,10/7/20,4/21/21,196,0,0,8a,12.72,24.05,18.38,11.55,70.97,377.54,2.07,14.04,8.05,9.35,645.78,511.115,6.87,20.22,13.54,16.07,113.69,246.895,10.27,24.42,17.35,19.09,25.55,194.185,,,,,,,715.925,563.38,1329.735,0.07,0.46,0.44,0.1,0.16,no,Drilled,,,0,2815.5,,1
541,22,57,NE,8/26/20,4/29/21,246,0,0,5b,11.88,25.56,18.72,15.99,53.85,377.57,4.3,17.93,11.11,11.17,20.16,310.29,-5.52,5.87,0.18,8.98,224.08,201.125,2.44,16.14,9.29,18.54,49.31,143.07,9.7,25.15,17.43,21.5,0,52.11,791.325,287.525,1084.16,0.0281,0.0741,0.7,0.2259,0.2251,no,Drilled,,,0,6885.35,,1
542,22,58,NY,9/10/20,5/14/21,246,0,0,6a,7.25,18.91,13.08,11.85,95.89,382.12,-3.85,4.61,0.38,8.49,303.33,166.345,2.15,13.51,7.83,16.11,65.23,90.125,3.28,13.88,8.58,17.72,93.9,95.27,3.17,15.82,9.5,25.16,0.63,25.47,491.32,264.455,759.345,0.0415,0.2603,0.5401,0.1996,0.1752,no,Drilled,,,0,5612.15,,1
543,22,59,PA,9/7/20,5/12/21,247,0,0,6b,8.02,20.8,14.41,13.85,67.05,380.39,-2.48,6.91,2.21,8.79,445.26,241.89,3.91,15.79,9.85,14.97,61.97,145.455,4.85,17.04,10.94,18.76,74.62,146.505,1.9,17.37,9.64,26.72,0,5.235,579.27,337.115,919.48,0.0202,0.13,0.4312,0.2788,0.1987,no,Drilled,,,0,5904.6,,1
544,22,60,SC,10/6/20,4/27/21,203,0,0,8b,14.15,26.24,20.2,12.32,66.27,379.13,8.79,21.16,14.97,9.45,107.23,317.205,1.92,13.54,7.73,9.15,470.59,326.4,5.65,18.94,12.3,15.28,46.96,189.56,8.63,24.55,16.59,20.21,31.68,402.29,808.73,713.855,1614.59,0.0217,0.7434,0.1205,0.1362,0.1108,no,Drilled,,,0,2148.9,,1
545,22,61,VT,8/28/20,5/3/21,248,0,0,5a,8.82,20.46,14.64,13.64,114.04,378.88,-5.43,3.97,-0.73,7.73,297.38,230.245,2,14.76,8.38,18.02,29.53,100.205,2.8,12.12,7.46,15.34,86.44,67.045,,,,,,,577.075,188,776.365,0.0399,0.2723,0.5053,0.2223,0.1565,no,Drilled,,,0,3577,,1
546,22,61,VT,9/1/21,5/8/22,249,0,0,5a,10.98,21.66,16.32,13.18,122.77,381.35,-5.97,4.46,-0.75,8.27,515.72,273.87,2.52,13.86,8.19,19.93,75.34,104.73,,,,,,,,,,,,,616.825,135.695,759.95,0.0399,0.2723,0.5053,0.2223,0.1565,no,Drilled,,,0,2155.5,,1
547,22,62,WI,9/23/20,4/16/21,205,0,0,5a,-5.63,4.94,-0.35,8.55,307.16,299,2.67,14.22,8.45,14.78,49.13,91.31,2.01,10.46,6.24,15.05,0,11.295,,,,,,,,,,,,,272.415,129.2,401.615,0.03,0.114,0.686,0.2,0.23,nan,nan,,,0,1386.5,,1
548,22,63,KY,9/28/21,4/22/22,206,0,0,7a,12,23.92,17.96,11.73,105.27,379.68,-1.58,10.59,4.5,9.46,623.4,350.7,2.88,14.48,8.68,14.01,72.6,111.49,5.68,18.29,11.98,17.37,55.32,98.595,,,,,,,485.39,280.26,940.475,0.0192,0.1081,0.6678,0.2241,0.1933,nan,nan,,,0,5300,,1
549,22,64,MD,10/5/21,4/29/22,206,0,0,7b,10.88,20.1,15.49,9.41,110.22,377.02,0.2,10.95,5.57,9.46,328.65,433.185,7.02,18.97,12.99,19.22,39.65,197.635,,,,,,,,,,,,,453.435,382.42,1007.835,0.0862,0.2745,0.4715,0.1707,0.2382,no,Drilled,,,0,2921.5,,1
550,22,65,NY,9/12/21,5/19/22,249,0,0,6a,12.28,21.83,17.06,12.06,115.2,379.68,-3.88,5.64,0.88,7.96,499.27,244.095,0.38,10.98,5.68,15.6,84.08,83.83,3.69,15.96,9.82,20.2,19.06,88.635,10.35,23.23,16.79,19.81,40.74,111.47,571.1,317.25,907.72,0.0415,0.2603,0.5401,0.1996,0.1752,no,Drilled,,,0,3350.5,,1
551,22,66,SC,10/14/21,4/20/22,188,0,0,8b,7.13,22.6,14.87,12.19,29.31,376.77,1.95,15.63,8.79,8.61,190.25,370.89,3.78,18.88,11.33,12.77,53.85,210.275,7.44,21.31,14.37,14.33,90.28,190.12,7.77,23.03,15.4,18.53,83.31,296.955,662.68,711.52,1445.02,0.01,0.7846,0.0815,0.1339,0.1006,no,Drilled,,,0,5445.7,,1
552,22,68,PA,10/13/21,5/9/22,208,0,0,6b,-2.86,7.8,2.47,9.01,403.32,297.44,1.15,11.9,6.52,16.19,95.21,97.46,5.37,17.25,11.31,17.7,100.1,103.625,1.94,22.24,12.09,28.16,0,7.685,,,,,,,200.695,263.725,506.205,0.0202,0.13,0.4312,0.2788,0.1987,no,Drilled,,,0,4998,,1
553,22,69,WI,9/30/21,4/26/22,208,0,0,5a,-5.64,4.87,-0.39,8.41,291.27,327.83,0.85,12.18,6.51,17.44,45.47,52.04,,,,,,,,,,,,,,,,,,,299.53,73.37,379.87,0.04,0.224,0.551,0.225,0.23,no,Drilled,,,0,1842.65,,1
554,22,70,NE,9/19/21,5/4/22,227,0,0,5b,9.92,24.82,17.37,12.81,38.91,376.08,-5.32,8.9,1.79,9.33,187.21,267.02,2.12,16.55,9.34,18.38,71.43,141.565,4.89,11.35,8.12,10.94,5.2,7.44,,,,,,,535.215,218.275,792.1,0.0281,0.0741,0.7,0.2259,0.2251,nan,nan,,,0,3442.35,,1
555,22,71,NC,10/12/21,4/27/22,197,0,0,8a,8,21.76,14.88,11.58,45.85,377.32,1.42,14.58,8,8.94,276.25,421.715,5.7,19.45,12.58,13.55,49.02,196.67,6.66,20.87,13.77,16.65,49.75,206.075,9.76,24.53,17.14,19.9,28.56,216.645,647.84,716.365,1418.435,0.0108,0.5131,0.2915,0.1954,0.1558,no,Drilled,,,0,4020,,1
556,22,72,FL,11/19/21,4/4/22,136,0,0,9a,8.33,21.07,14.7,9.04,119.52,381.21,6.26,18.04,12.15,9.47,161.38,311.665,6.25,20.25,13.25,13.85,23.02,247.84,10.25,23.57,16.91,14.85,143.24,250.19,11.78,25.65,18.72,17.75,55.41,171.8,746.135,616.575,1362.71,0.0118,0.6569,0.174,0.1691,0.1089,no,Drilled,,,0,6611.05,,1
557,22,73,DE,10/5/21,4/12/22,189,0,0,7b,13.32,22.48,17.9,9.7,111.85,377.92,0.98,11.85,6.41,9.35,325.22,478.885,4.34,14.52,9.43,16.61,49.29,95.975,,,,,,,,,,,,,498.53,246.04,952.765,0.021,0.81,0.13,0.06,0.0983,no,Drilled,,,0,2545.5,,1
558,23,74,AL,11/1/20,4/16/21,166,0,0,8a,1.64,13.92,7.78,9.47,346.28,434.56,5.25,20.13,12.69,15.14,163.76,198.94,6.81,21.06,13.94,17.02,198.41,200.28,10.18,24.85,17.51,18.89,18.79,118.025,,,,,,,333.85,546.655,951.795,0.0142,0.4123,0.386,0.2017,0.1767,no,Drilled,29.00415,,1,5809.825,,1
559,23,75,AL,11/15/20,4/7/21,143,0,0,8a,0.99,12.91,6.95,9.89,434.1,378.69,9.4,20.3,14.85,13.11,234.1,188.12,5.66,20.94,13.3,19.15,87.44,106.805,,,,,,,,,,,,,174.935,425.435,673.61,0.0109,0.6238,0.1957,0.1805,0.1175,no,Broadcast,31.2941,,1,566.49,,1
560,23,76,NC,10/1/20,3/5/21,155,0,0,8a,10.38,23.73,17.05,12.8,164.03,379.64,0.55,13.46,7,9.34,594.69,408.965,,,,,,,,,,,,,,,,,,,666.735,80.495,788.6,0.005,0.462,0.1405,0.3975,0.13,no,Broadcast,30.6551,,1,1169,,1
561,23,77,VA,10/5/20,4/21/21,198,0,0,8b,14.92,24.03,19.48,11.12,33.71,376.91,3.79,13.55,8.67,8.99,704.63,657.195,10.45,21.2,15.83,16.34,86.77,251.405,8.39,21.06,14.72,19.84,56.32,82.565,,,,,,,695.585,454.39,1368.06,0.01,0.7,0.1767,0.1233,0.1167,no,Broadcast,19.2668,,1,3164.33,,1
562,23,78,VA,10/5/20,4/21/21,198,0,0,8b,14.89,24.08,19.48,11.14,32.34,377.04,3.75,13.61,8.68,9.01,684.94,658.78,10.45,21.34,15.89,16.18,92.6,252.85,8.38,21.14,14.76,19.81,53.28,82.88,,,,,,,696.05,456.86,1371.55,0.0445,0.358,0.4316,0.1437,0.1612,no,Broadcast,67.32525,,1,5462.055,,1
563,23,79,VT,9/29/20,5/14/21,227,0,0,4b,-5.34,4.34,-0.5,7.75,434.21,288.94,1.49,14.12,7.8,17.87,33.89,88.835,2.92,13.05,7.99,16.97,95.85,94.035,4.25,20.12,12.18,26.79,0,23.35,,,,,,,239.06,245.175,495.155,0.0585,0.2407,0.6553,0.104,0.227,no,Drilled,9.89275,,1,498.895,,1
564,23,80,VT,10/15/20,4/13/21,180,0,0,5a,-5.5,4.35,-0.58,8.22,243.67,223.48,6.37,21.92,14.15,19.31,0,58.47,,,,,,,,,,,,,,,,,,,148.03,120.645,281.95,0.0488,0.1804,0.4499,0.3697,0.2051,no,Drilled,8.13045,,1,625.135,,1
565,23,81,VT,10/27/20,5/20/21,205,0,0,4b,-6.87,2.63,-2.12,8.37,275.26,143.56,2.94,13.91,8.42,16.9,56.58,94.295,4.75,15.27,10.01,19.59,59.2,95.41,8.75,26.03,17.39,25.76,2.25,64.95,,,,,,,71.02,316.835,398.225,0.2159,0.3795,0.3438,0.09,0.2378,no,Drilled,17.26705,,1,1874.09,,1
566,24,82,IA,9/15/17,5/11/18,238,0,0,5a,12.13,23.99,18.06,11.15,107.18,378.65,-6.75,4.22,-1.27,10.17,267.88,177.52,6.45,21.97,14.21,20.63,43.66,88.295,10.3,24.24,17.27,20.74,2.62,90.095,,,,,,,499.975,226.65,734.545,0.0417,0.0467,0.66,0.2933,0.1289,no,Broadcast,,,0,2439.344583,,1
567,24,84,IA,9/11/17,5/18/18,249,0,0,5a,12.23,23.99,18.11,11.65,169.34,382.89,-7.14,4,-1.57,10.23,161.35,178.895,6.89,22.09,14.49,20.99,54.55,90.79,9.35,20.54,14.94,16.98,27.98,94.9,12.19,27.74,19.97,24.24,0,62.27,512.3,294.425,809.745,0.0461,0.0308,0.625,0.3442,0.22,no,Broadcast,,,0,4340.6075,,1
568,24,84,IA,9/12/18,5/11/19,241,0,0,5a,-6.19,4.05,-1.07,9.21,374.03,372.06,0.55,13.63,7.09,19.31,49.25,90.415,4.11,16.68,10.39,17.36,34.06,89.935,3.81,13.65,8.73,15.75,46.42,25.99,,,,,,,368.35,208.24,578.41,0.0461,0.0308,0.625,0.3442,0.22,no,Broadcast,,,0,3354.105,,1
569,24,84,IA,10/20/18,5/11/19,203,0,0,5a,-8.35,2.02,-3.16,9.96,261.88,111.9,3.44,16.66,10.05,18.07,28.18,96.075,4.58,15.5,10.04,16.03,56.09,45.15,,,,,,,,,,,,,43.055,208.24,253.115,,,,,,nan,nan,,,0,605.35,,1
570,24,84,IA,9/14/19,5/15/20,244,0,0,5a,8.34,20.07,14.2,11.37,164.43,375.62,-6.66,4.26,-1.2,9.83,222.08,94.295,4.37,21.75,13.06,21.38,8.68,86.61,4.9,17.13,11.02,17.98,20.04,92.665,7.45,23.09,15.27,24.57,0,10.87,382.36,277.71,660.07,0.0461,0.0308,0.625,0.3442,0.22,no,Broadcast,,,0,3013.3075,,1
571,24,86,IA,10/24/19,5/12/20,201,0,0,5b,-5.05,6.2,0.57,8.93,127.9,107.39,-0.34,15.01,7.33,19.59,17.94,87.69,6.62,22.81,14.71,20.58,28.26,92.825,8.38,20.81,14.59,18.36,15.92,91.75,2.06,15.73,8.9,22.96,0,22.48,23.25,366.24,402.145,0.0411,0.0527,0.6408,0.3064,0.2167,no,Drilled,,,0,3946,,1
572,24,87,IA,10/15/16,4/17/17,184,0,0,5b,-3.14,7.87,2.37,8.18,152.44,360.89,3.47,13.27,8.37,12.67,85.65,89.325,6.94,22.05,14.5,19.45,15.16,70.675,,,,,,,,,,,,,285.765,185.6,520.895,0.0125,0.0459,0.623,0.3311,0.19,no,Broadcast,,,0,2138.91125,,1
573,24,87,IA,10/15/16,5/5/17,202,0,0,5b,-3.14,7.87,2.37,8.18,152.44,360.89,3.47,13.27,8.37,12.67,85.65,89.325,6.94,22.34,14.64,20.06,15.16,81.945,4.71,15.91,10.31,17.28,67.6,94.53,4.78,22.72,13.75,25.97,0,9.345,285.765,300.75,636.045,0.0125,0.0459,0.623,0.3311,0.19,no,Broadcast,,,0,4345.08375,,1
574,24,87,IA,11/1/16,5/7/17,187,0,0,5b,-3.74,6.88,1.57,8.35,180.47,243.99,4.9,18.36,11.63,17.3,38.47,79.525,6.76,21.67,14.21,20.98,14.14,98.115,4.52,15.37,9.95,17.29,63.39,72.085,,,,,,,124.59,319.615,493.735,0.0125,0.0459,0.623,0.3311,0.19,no,Broadcast,,,0,2233.07625,,1
575,24,87,IA,11/1/16,5/30/17,210,0,0,5b,-3.74,6.88,1.57,8.35,180.47,243.99,4.9,18.36,11.63,17.3,38.47,79.525,6.76,21.67,14.21,20.98,14.14,98.115,5.15,16.66,10.91,18.24,63.39,97.605,10.61,22.61,16.61,19.96,99.88,256.465,124.59,601.6,775.72,0.0125,0.0459,0.623,0.3311,0.19,no,Broadcast,,,0,11219.1975,,1
576,24,90,IA,8/19/14,5/3/15,257,0,0,5a,16.01,26.32,21.17,14.34,143.53,380.11,5.85,18.64,12.25,12.99,91.19,313.86,-7.82,2.98,-2.42,9.6,156.95,187.71,3.9,18.41,11.15,19.75,63.08,141.835,,,,,,,769.135,246.485,1023.515,0.0412,0.05,0.6675,0.2825,0.22,no,Broadcast,,,0,4829.4125,,1
577,24,90,IA,8/29/14,5/3/15,247,0,0,5a,10.32,23.04,16.68,15.39,102.69,380.79,-7.49,3.1,-2.19,8.79,175.63,239.32,0.01,13.23,6.62,15.85,51.52,94.565,3.41,17.2,10.3,18.78,42.65,88.57,5.98,22.65,14.32,22.87,20.43,39.66,588.535,246.485,842.915,0.0412,0.05,0.6675,0.2825,0.22,no,Broadcast,,,0,4757.01,,1
578,24,90,IA,9/25/14,5/3/15,220,0,0,5a,-7.02,3.66,-1.68,8.93,175.63,300.74,0.01,13.23,6.62,15.85,51.52,94.56,3.41,17.2,10.3,18.78,42.65,88.575,5.98,22.65,14.32,22.87,20.43,39.665,,,,,,,269.16,246.485,523.54,0.0412,0.05,0.6675,0.2825,0.22,no,Broadcast,,,0,2682.9875,,1
579,24,90,IA,8/31/16,4/24/17,236,0,0,5a,14.18,26.12,20.15,14.38,182.38,392.13,6.77,19.25,13.01,11,37.84,301.28,-4.61,5.44,0.42,8.86,249.32,224.95,5.91,19.73,12.82,20.64,45.46,101.055,,,,,,,805.755,188.365,1019.42,0.0412,0.05,0.6675,0.2825,0.22,no,Broadcast,,,0,4232.9825,,1
580,24,90,IA,8/31/16,5/7/17,249,0,0,5a,14.18,26.12,20.15,14.38,182.38,392.13,6.77,19.25,13.01,11,37.84,301.28,-4.61,5.44,0.42,8.86,249.32,224.95,4.46,16.49,10.47,18.67,84.58,142.945,5.2,21.54,13.37,25.2,0,17.945,805.755,248.195,1079.25,0.0412,0.05,0.6675,0.2825,0.22,no,Broadcast,,,0,7856.1275,,1
581,24,91,IA,10/15/17,4/23/18,190,0,0,5b,-5.64,6.09,0.22,10.36,185.25,216.52,,,,,,,,,,,,,,,,,,,,,,,,,129.57,66.245,216.52,0.0167,0.0411,0.6211,0.3378,0.2033,no,Drilled,,,0,1004.44,,1
582,24,91,IA,10/15/17,5/11/18,208,0,0,5b,-5.64,6.09,0.22,10.36,185.25,216.52,5.46,22.61,14.03,22.84,33.46,86.69,11.61,26.96,19.28,21.95,13.71,89.29,12.45,25.61,19.03,18.94,3.79,43.9,,,,,,,129.57,286.125,436.4,0.0167,0.0411,0.6211,0.3378,0.2033,no,Drilled,,,0,2977.436667,,1
583,25,92,MD,10/16/21,5/13/22,209,0,0,7b,0.74,11.34,6.04,8.68,323.77,472.66,3.32,14.47,8.9,12.84,64,122.04,5.84,16.86,11.35,16.3,62.2,97.34,8.25,19.91,14.08,19.07,33.3,125.875,8.7,19.61,14.16,18.55,88.75,165.885,279.58,531.97,983.795,0.0159,0.4557,0.4277,0.1166,0.162,no,Drilled,,,0,6972,,1
584,25,93,MD,10/14/21,5/12/22,210,34,0,7b,0.94,11.56,6.25,8.74,323.77,506.1,4.17,15.88,10.03,12.38,64,108.315,4.32,14.88,9.6,15.67,62.2,111.065,7.92,19.85,13.89,19.62,29.53,113.82,8.5,19.44,13.97,18.53,90.01,162.69,313.015,516.725,1001.985,0.0159,0.4557,0.4277,0.1166,0.162,no,Drilled,,,0,3827.5,,1
585,26,92,MD,10/8/18,5/16/19,220,0,0,7b,1.26,9.95,5.61,8.24,661.89,440.56,3.03,15.15,9.09,17.58,56.94,112.59,10.82,22.46,16.64,17,22.77,110.185,11.65,23.21,17.43,18.57,7.24,117.28,12.57,22.31,17.44,17.03,128.47,286.975,314.58,641.345,1067.575,0.0176,0.3292,0.5278,0.143,0.1783,yes,Drilled,,,0,2874,,1
586,26,93,MD,8/28/18,5/8/19,253,0,0,7b,21.49,29.17,25.33,12.45,146.08,379.2,3.06,12.03,7.55,9.72,870.75,897.63,11.26,22.79,17.02,17.74,49.19,252.48,12.68,22.87,17.78,16.82,56.62,160.55,,,,,,,1051.705,534.365,1689.86,0.0176,0.3292,0.5278,0.143,0.1783,yes,Drilled,,,0,1515.833333,,1
587,26,94,MD,9/7/17,5/9/18,244,0,0,7b,16.5,27.01,21.76,15.97,2.42,379.57,1.81,11.85,6.83,9.92,365.36,817.35,8.98,20.85,14.92,19.1,93.35,251.39,11.42,25.21,18.31,23.4,0,27.825,,,,,,,920.375,393.86,1476.13,0.0862,0.2745,0.4715,0.1707,0.2382,yes,Drilled,,,0,3601,,1
588,27,94,VA,9/15/14,3/10/15,176,0,0,8a,14.72,23.63,19.18,14.3,52.85,384.16,1.36,10.56,5.96,8.91,463.77,531.44,,,,,,,,,,,,,,,,,,,771.83,18.275,915.6,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,1549.4875,,1
589,27,94,VA,9/15/14,4/27/15,224,0,0,8a,14.72,23.63,19.18,14.3,52.85,384.16,1.61,11.01,6.31,9.87,522.62,633.2,8.44,19.13,13.78,17.64,132.31,225.205,,,,,,,,,,,,,771.83,345.235,1242.56,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,8466.48,,1
590,27,94,VA,10/15/15,4/11/16,179,0,0,8a,8.05,18.35,13.2,9.59,114.98,379.54,3.14,12.59,7.87,8.71,367.17,513.725,7.32,17.65,12.48,14.52,50.39,113.165,5.61,16.97,11.29,18.68,24,89.59,,,,,,,410.54,300.58,1096.025,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,1253.15875,822.6038351,2
591,27,94,VA,10/14/16,5/3/17,201,0,0,8a,6.96,18.17,12.56,9.88,41.98,383.72,2.02,11.86,6.94,9.64,363.26,410.285,8.8,19.14,13.97,16.2,48.33,114.875,9.87,21.97,15.92,20.46,0,103.665,14.96,23.57,19.26,15.13,57.24,251.385,396.525,571.89,1263.925,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,3601.8,,1
592,27,94,VA,10/12/17,5/10/18,210,0,0,8a,8.85,18.58,13.72,9.32,122.08,375.65,0.38,10.72,5.55,10.05,332.7,376.675,5.99,17.12,11.55,18.27,47.03,121.625,8.39,19.56,13.98,20.02,7.96,105.34,13.89,24.3,19.1,17.83,31.29,132.255,415.865,447.33,1111.54,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,8344.85,,1
593,27,94,VA,10/26/18,5/8/19,194,0,0,8a,2.21,11.96,7.09,8.77,582.05,510.92,4.5,15.71,10.1,17.63,31.21,102.74,12.1,21.72,16.91,15.94,40.3,112.585,13.08,23.07,18.08,17.79,48.23,109.425,14.21,24.8,19.51,19.72,32.13,211.515,218.11,590.075,1047.185,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,5756.0875,2257.526787,2
594,27,94,VA,10/22/19,5/8/20,199,0,0,8a,3.35,13.34,8.34,8.63,446.43,615.54,8.71,18.7,13.71,13.04,23.76,111.66,7.22,15.79,11.5,14.4,93.26,106.565,7.6,19.08,13.34,18.64,38.6,116.24,9.43,19.69,14.56,17.5,96.75,203.155,260.37,577.105,1153.175,0.0055,0.57,0.316,0.114,0.132,no,Drilled,43.2825,,1,3759.775,,1
595,27,94,VA,10/15/20,2/24/21,132,0,0,8a,11,20.92,15.96,9.33,170.91,381.47,1.23,10.02,5.63,7.43,429.12,212.5,,,,,,,,,,,,,,,,,,,475.45,,593.975,0.0055,0.57,0.316,0.114,0.132,no,Drilled,25.4875,,1,851.7,,1
596,27,94,VA,10/15/20,3/25/21,161,0,0,8a,11,20.92,15.96,9.33,170.91,381.47,1.76,10.91,6.34,8.94,516.28,345.01,,,,,,,,,,,,,,,,,,,475.45,117.145,726.485,0.0055,0.57,0.316,0.114,0.132,no,Drilled,22.625,,1,1081.625,,1
597,27,94,VA,10/15/20,4/28/21,195,0,0,8a,11,20.92,15.96,9.33,170.91,381.47,2.06,11.33,6.7,9.28,524.86,402.87,7.6,18.97,13.28,18.4,58.64,248.735,17.99,29,23.49,19.48,0,19.095,,,,,,,475.45,442.84,1052.18,0.0055,0.57,0.316,0.114,0.132,no,Drilled,42.4275,,1,4992.65,,1
598,27,94,VA,11/2/21,2/17/22,107,0,0,8a,1.52,12.24,6.88,7.98,262.01,386.02,,,,,,,,,,,,,,,,,,,,,,,,,148.36,,386.025,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,687.35,283.7619513,2
599,27,94,VA,11/2/21,3/16/22,134,0,0,8a,1.81,12.62,7.21,8.85,340.43,503.49,6.31,19.03,12.67,12.68,8.84,8.265,,,,,,,,,,,,,,,,,,,148.36,84.905,511.765,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,1102.775,389.2976384,2
600,27,94,VA,11/2/21,3/29/22,147,0,0,8a,1.81,12.62,7.21,8.85,340.43,503.49,7.44,17.02,12.23,14.48,112.13,111.715,,,,,,,,,,,,,,,,,,,148.36,188.355,615.215,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,2151.8,1134.128566,2
601,27,94,VA,11/2/21,4/13/22,162,0,0,8a,1.81,12.62,7.21,8.85,340.43,503.49,6.92,16.76,11.84,14.9,112.13,113.705,7.83,17.82,12.83,16.48,52.08,109.53,13.38,27.77,20.58,22.18,0,16.17,,,,,,,148.36,316.045,742.905,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,2921.1625,1098.508062,2
602,27,94,VA,11/2/21,4/28/22,177,0,0,8a,1.81,12.62,7.21,8.85,340.43,503.49,6.92,16.76,11.84,14.9,112.13,113.705,7.83,17.82,12.83,16.48,52.08,109.53,9.29,20.15,14.72,19.75,22.49,113.49,10.96,22.81,16.88,20.8,9.01,62.41,148.36,475.775,902.635,0.0055,0.57,0.316,0.114,0.132,no,Drilled,,,0,4682.4,1839.078672,2
603,28,95,FL,10/19/20,4/20/21,183,0,0,9a,15.53,26.25,20.89,11.24,53.86,393.29,7.63,21.18,14.41,10.58,76.9,300.17,4.9,17.26,11.08,9.58,79.56,317.515,5.58,17.4,11.49,12.11,185.14,259.93,11.46,23.79,17.62,16.57,270.76,621.55,1123.66,768.795,1892.455,0.0118,0.6569,0.174,0.1691,0.1089,no,Drilled,,,0,3689.8,,1
604,28,95,FL,11/19/21,4/4/22,136,0,0,9a,8.33,21.07,14.7,9.04,119.52,381.21,6.26,18.04,12.15,9.47,161.38,311.665,6.25,20.25,13.25,13.85,23.02,247.84,10.25,23.57,16.91,14.85,143.24,250.19,11.78,25.65,18.72,17.75,55.41,171.8,746.135,616.575,1362.71,0.0118,0.6569,0.174,0.1691,0.1089,no,Drilled,,,0,6611.05,,1
605,28,96,FL,11/13/20,4/20/21,158,0,0,9a,6.72,20.16,13.44,10.01,119.9,380.22,4.67,16.82,10.74,10.3,93.93,307.39,6.36,19.07,12.72,14.42,128.63,245.9,14.1,24.21,19.15,13.12,96.25,250.83,11.2,23.89,17.55,18.28,174.95,302.33,717.14,769.535,1486.675,0.0132,0.7455,0.1287,0.1258,0.0942,no,Drilled,,,0,3703.8,,1
606,28,97,FL,11/16/21,4/26/22,161,0,0,9a,9.03,22.01,15.52,9.35,113.04,377.95,6.29,17.97,12.13,9.17,78.55,310.725,6.23,19.5,12.87,12.84,109.87,262.445,9.22,23.71,16.46,15.68,122.41,253.29,13.37,25.67,19.52,17.79,225.07,543.885,788.27,960.01,1748.28,0.0118,0.6569,0.174,0.1691,0.1089,no,Drilled,,,0,3695.28,,1
